,text,labels
12804,U.S. Secretary of State Hillary Clinton says it will be up to her daughter Chelsea whether to accept a Kenyan man 's offer of livestock in return for Chelsea 's hand in marriage .,B-org O O O B-per I-per O O O O O O O O B-per O O O O B-gpe O O O O O O O O B-per O O O O O
12805,"Three previous rounds of talks have failed to stop the violence in Darfur , which has left at least 70,000 people dead and 1.5 million others displaced .",O O O O O O O O O O O O B-geo O O O O O O O O O O O O O O O
12806,"Albania declared its independence from the Ottoman Empire in 1912 , but was conquered by Italy in 1939 .",B-gpe O O O O O B-org I-org O B-tim O O O O O B-geo O B-tim O
12807,The bank provided money for Chad 's oil industry with the condition that the central African nation use the profits to reduce poverty .,O O O O O B-geo O O O O O O O O O B-gpe O O O O O O O O
12808,"A Pakistani administrator in the tribal region , Sahibzada Mohammed Anis , says the confirmed death toll from the fighting is 15 , with scores of people wounded .",O B-gpe O O O O O O B-org B-per I-per O O O O O O O O O O O O O O O O O O
12809,A Foreign Ministry spokesman Sunday repeated Tehran 's claim that its uranium conversion work is aimed at generating electricity rather than atomic weaponry .,B-org I-org I-org O B-tim O B-per O O O O O O O O O O O O O O O O O
12810,Officials say the agreement covers Colombia 's industrial and agricultural exports .,O O O O O B-geo O O O O O O
12811,"During her three-day trip , Clinton questioned why the country has not captured al-Qaida leaders , saying "" somebody , somewhere in Pakistan "" must know where they are .",O O B-tim O O B-per O O O O O O O B-org O O O O O O O O B-geo I-geo O O O O O O
12812,"The rioters also attacked a hospital and two gas stations , and bombed buses and cars .",O O O O O O O O O O O O O O O O O
12813,This includes calls for debt cancellation as well as increased funding for AU peacekeeping missions .,O O O O O O O O O O O O O O O O
12814,"KIM Il Sung 's son , the current ruler KIM Jong Il , was officially designated as his father 's successor in 1980 , assuming a growing political and managerial role until the elder KIM 's death in 1994 .",B-per I-per I-per O O O O O O B-per I-per I-per O O O O O O O O O O B-tim O O O O O O O O O O O B-per O O O B-tim O
12815,"President Mubarak , age 76 and in power since 1981 , has not said whether he will seek a fifth six-year term , although he is widely expected to do so .",B-per I-per O O O O O O B-tim I-tim O O O O O O O O O O B-tim I-tim O O O O O O O O O O
12816,"That U.N. force was created in 1978 to confirm Israel 's withdrawal from Lebanon , after Israeli troops invaded the country in search of Palestinian militants .",O B-org O O O O B-tim O O B-geo O O O B-geo O O B-gpe O O O O O O O B-gpe O O
12817,"Crews began testing the massive Taiwanese tanker , dubbed A Whale , on Friday and continued those operations on Saturday .",O O O O O B-gpe O O O O O O O B-tim O O O O O B-tim O
12818,"The oil-producing Niger Delta has been the scene of violent unrest during the last three years , much of it focused against the oil industry .",O O B-gpe B-org O O O O O O O O O O B-tim O O O O O O O O O O O
12819,Investigators say his guards were also shot .,O O O O O O O O
12820,Tournament prize money is not expected to increase this season as a result of the deal .,O O O O O O O O O O O O O O O O O
12821,Sixteen other civilians were also wounded in the fighting .,O O O O O O O O O O
12822,But the military junta did not allow it to take power .,O O O O O O O O O O O O
12823,A U.S. federal inspector says more than 96-million dollars earmarked for projects to rebuild Iraq can not be accounted for .,O B-geo O O O O O O O O O O O O B-geo O O O O O O
12824,Toyota gained nearly 41 percent from the same month a year ago .,B-per O O O O O O O O O O O O
12825,"The diplomats , speaking on condition of anonymity , said U.S. and European officials agreed to the delay to give Russia more time to persuade Iran to compromise on its nuclear activities .",O O O O O O O O O O B-geo O O O O O O O O O B-geo O O O O B-geo O O O O O O O
12826,"Israel insists on building 3,500 new homes in the Maale Adumim settlement near Jerusalem .",B-geo O O O O O O O O B-geo I-geo O O B-geo O
12827,The illegal drugs are often smuggled into Thailand .,O O O O O O O B-geo O
12828,"Protesters say the actions , shown repeatedly on Indian television , violate standards of propriety .",O O O O O O O O B-gpe O O O O O O O
12829,Sales fell 20 % to # 722 million .,O O O O O O O O O
12830,Western nations accuse Iran of seeking a nuclear weapon .,B-per O O B-geo O O O O O O
12831,Recent media reports say the U.S. Central Intelligence Agency allegedly runs secret prisons in eastern Europe for terrorist suspects .,O O O O O B-org I-org I-org I-org O O O O O B-geo I-geo O O O O
12832,Carroll 's father says the video in which she praised her Iraqi captors was made under duress .,B-per O O O O O O O O O O B-gpe O O O O O O
12833,Mr. Blair also called on the international community to support Mr. Abbas in order to boost peace efforts .,B-per I-per O O O O O O O O B-per I-per O O O O O O O
12834,He said the Nobel Peace Prize laureate would continue to serve as a spiritual leader of the Tibetan people .,O O O B-org I-org I-org O O O O O O O O O O O B-gpe O O
12835,Rate cuts reduce the cost of borrowing and can boost economic activity .,O O O O O O O O O O O O O
12836,Ali Larijani also told a news conference Wednesday that Iran 's main enrichment plant is ready for use .,B-per I-per O O O O O B-tim O B-geo O O O O O O O O O
12837,The organization says it believes the refusals are the result of concerns by those countries about the potential impact on poultry exports and tourism if the virus is found in wild birds .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
12838,Democratic U.S. Senator Joseph Biden of Delaware has announced he is seeking his party 's 2008 presidential nomination .,O B-org O B-per I-per O B-geo O O O O O O O O O O O O
12839,"Insurgents have been increasingly targeting senior Iraqi government officials , police and other security personnel as they press on with a violent campaign to disrupt elections set for January 30 .",O O O O O O B-gpe O O O O O O O O O O O O O O O O O O O O O B-tim I-tim O
12840,"He spoke during the swearing-in ceremony of John Danilovich , the corporation 's new chief executive officer .",O O O O O O O B-geo I-geo O O O O O O O O O
12841,He also welcomed a plan to wipe out $ 40 billion worth of debt owed by 18 of the world 's poorest nations .,O O O O O O O O O O O O O O O O O O O O O O O O
12842,More than two million Afghan refugees currently live in camps in Pakistan .,O O O O B-gpe O O O O O O B-geo O
12843,"In southern Afghanistan , NATO said two soldiers were killed and several others wounded by two separate bomb attacks Thursday .",O O B-geo O B-org O O O O O O O O O O O O O O B-tim O
12844,"Several weblogs , or "" blogs "" have been created in the days since the tragedy dedicated to providing first-hand accounts of the disaster .",O O O O O O O O O O O O O O O O O O O O O O O O O
12845,"In the northern city of Mosul , the U.S. military says one of its unmanned aerial vehicles crashed without harming anyone on the ground .",O O O O O B-geo O O B-geo O O O O O O O O O O O O O O O O
12846,Chevron 's agreement does not include a monetary contribution clause .,B-org O O O O O O O O O O
12847,"Nigeria will hold elections for president , parliament and state level races in April .",B-geo O O O O O O O O O O O O B-tim O
12848,"The emergency decree authorizes a midnight-to-dawn curfew and allows the government to ban meetings , control the movement of people and vehicles , and censor what is published in the media .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
12849,"On Wednesday , Argentina 's agriculture department announced that China will increase imports of Argentine beef , apples and pears over the next few years .",O B-tim O B-geo O O O O O B-geo O O O O B-gpe O O O O O O O O B-tim O O
12850,Officials Saturday said the bodies were found in the Bekaa Valley town of Anjar .,O B-tim O O O O O O O B-geo I-geo O O B-geo O
12851,Ms. Peyton had traveled from her home in South Africa this week to report on a visit by Somalia 's new government to Mogadishu .,B-per I-per O O O O O O B-geo I-geo O O O O O O O O B-geo O O O O B-geo O
12852,United Nations Secretary-General Kofi Annan says he expects the Bosnian Serb government to follow up its apology for the 1995 Srebrenica massacre with a drive to arrest and prosecute those responsible for the killings .,B-org I-org I-org B-per I-per O O O O B-gpe I-gpe O O O O O O O O B-tim I-tim O O O O O O O O O O O O O O
12853,Six police officers were injured and one man suffered serious gunshot wounds .,O O O O O O O O O O O O O
12854,He was captured when Kuwaiti security forces stormed a suspected terrorist hideout near Kuwait City about two weeks ago .,O O O O B-gpe O O O O O O O O B-geo I-geo O B-tim O O O
12855,"Officials say Epsilon is not expected to directly affect Bermuda , but they warn that dangerous surf conditions are possible in the next day or two .",O O B-per O O O O O O B-geo O O O O O O O O O O O O O B-tim I-tim I-tim O
12856,Pope Benedict XVI has told Venezuela 's President Hugo Chavez that he is concerned about religious reforms in the largely Catholic nation .,O B-per I-per O O B-geo O B-per I-per I-per O O O O O O O O O O O O O
12857,"Next to leave will be the Kenyans , followed by the Ethiopians and other nationalities which make up the force .",O O O O O O B-gpe O O O O B-gpe O O O O O O O O O
12858,"NATO agreed earlier this year to turn over peacekeeping to the EU , citing what it called the improved security situation in Bosnia .",B-org O O O O O O O O O O B-org O O O O O O O O O O B-geo O
12859,"Donor countries have pledged almost $ 5 billion in aid so far , with the United States promising $ 1.1 billion for the war-torn country .",O O O O O O O O O O O O O O O B-geo I-geo O O O O O O O O O
12860,AU officials say the kidnappers are believed to be from a dissident faction of the Justice and Equality Movement .,O O O O O O O O O O O O O O O B-org I-org I-org I-org O
12861,"Fuel price hikes are also forcing the biggest U.S. automaker to slash truck production and make more small , fuel-efficient cars .",O O O O O O O O B-geo O O O O O O O O O O O O O
12862,The military said the soldier was killed by small-arms fire on Sunday .,O O O O O O O O O O O B-tim O
12863,The country has been one of the leading European nations for attracting foreign direct investment and is one of the four largest investors in the US .,O O O O O O O O O O O O O O O O O O O O O O O O O B-geo O
12864,"In 1986 , the first still pictures of the facility were released by former technician , Mordechai Vanunu .",O B-tim O O O O O O O O O O O O O O B-geo I-geo O
12865,"Meanwhile , Jerry Adams , the leader of the IRA 's political arm , Sinn Fein , expressed doubt whether Mr. Paisley is ready for agreement .",O O B-per I-per O O O O O B-org O O O O B-per I-per O O O O B-per I-per O O O O O
